Timestamp,Which course are you enrolled in?,Awareness - Website,Awareness - Social Media,Awareness - Community Event,Awareness - Family or Friend,Awareness - Current Student,Awareness - Alumni,Awareness - High School Teacher,Awareness - High School Counselor,Awareness - In-app Ad,Awareness - Employer,Awareness - Billboard,Awareness - Television,Awareness - Radio,Awareness - Mail,Awareness - Other,Attendance - Affordable Cost,Attendance - Location/Convenience,Attendance - Choice of Programs,Attendance - Online Offerings,Attendance - Family or Friend Referral,Attendance - Faculty/Staff,Attendance - College Reputation,Attendance - Financial Aid,Attendance - Scholarships,Attendance - Small Class Sizes,Attendance - Extra-Curricular Opportunities,Attendance - Accepted My Transfer Credits,Attendance - Negative Experience at Another College,Attendance - NJ Stars Program,Attendance - Ability to Transfer CCM Credits to a 4-year School,Attendance - Get College Credit While in High School,Event Participation - Open House,Event Participation - Instant Decision Day,Event Participation - On-Campus Information Session,Event Participation - Virtual Information Session,Event Participation - Women Who Dare,Event Participation - Regional College Fair,Event Participation - HS Sharetime Information Session,Event Participation - Challenger Program,Event Participation - CyberSecurity Information Protection Program Participation,Event Participation - Information Session at My High School,Event Participation - Campus Visit with My High School,Event Participation - Campus Visit,Event Participation - Workforce Development Class,Event Participation - Corporate Training,Event Participation - Teen Arts Festival,Event Participation - Summer Camp at CCM,Event Participation - Hour of Code,Previous Experiences - Middle/High School Computing Class,Previous Experiences - Middle/High School Computing Club,Previous Experiences - Middle/High School Computing Competitions,Previous Experiences - Afterschool Computing-Related Program,Previous Experiences - Summer Computing Related Program,Previous Experiences - An AP Computing Class,Previous Experiences - A Dual Enrollment Computing Class,Previous Experiences - Family or Friend Influence,Previous Experiences - Family or Friend Working in the Computing Field,Previous Experiences - High School Teacher or Guidance Counselor,Previous Experiences - Employer influence,Previous Experiences - Current CCM Student,Previous Experiences - Experience at Work,Previous Experiences - Other,What degree program are you currently enrolled in?,Motivation - Job in Computing Field,Motivation - Transfer to Bachelor's Level Program,Motivation - Transfer Credits Back to HS Degree,Motivation - Career Advancement,Motivation - Career Change,Motivation - Professional Development,Motivation - Job Displacement,Motivation - Relocation,Motivation - Keep Current in Tech Industry,Motivation - IT Industry Certifications,Motivation - Financial,Motivation - Personal Enrichment,Computing Info Sources - High School Guidance Counselor,Computing Info Sources - High School Teacher,Computing Info Sources - CCM Information Technologies Website,Computing Info Sources - CCM Admissions,Computing Info Sources - CCM Advisor,Computing Info Sources - Employer,Computing Info Sources - CCM Workforce Development,Computing Info Sources - NJ Workforce Development Program,Computing Info Sources - Other,Computing Major Choice,Gender,Race/ethnicity,Age
2022/10/05 8:37:06 AM EST,CMP 128 Computer Science I,Yes,No,No,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,Yes,No,High Impact,High Impact,Some Impact,No Impact,Some Impact,No Impact,Some Impact,High Impact,Some Impact,No Impact,No Impact,High Impact,Some Impact,No Impact,High Impact,No Impact,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,High Impact,No Impact,No Impact,No Impact,No Impact,High Impact,No Impact,Some Impact,Some Impact,No Impact,No Impact,No Impact,No Impact,No Impact,Computer Science,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,First Choice,Man,Asian,19-20
2022/10/05 8:37:21 AM EST,CMP 128 Computer Science I,Yes,No,No,Yes,No,No,Yes,Yes,No,No,No,No,No,No,No,High Impact,Some Impact,Some Impact,No Impact,No Impact,No Impact,Some Impact,High Impact,Some Impact,No Impact,No Impact,Some Impact,No Impact,No Impact,High Impact,No Impact,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,Some Impact,No Impact,No Impact,No Impact,No Impact,Some Impact,No Impact,Some Impact,Some Impact,High Impact,No Impact,No Impact,No Impact,No Impact,Computer Science,Yes,Yes,No,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,No,No,Yes,No,No,No,No,No,First Choice,Woman,Hispanic or Latino,18 and younger
2022/10/05 8:37:48 AM EST,CMP 128 Computer Science I,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,Yes,Don't recall,High Impact,High Impact,Some Impact,Some Impact,High Impact,Some Impact,High Impact,,,No Impact,Some Impact,No Impact,No Impact,No Impact,High Impact,No Impact,No,No,No,No,No,No,No,No,No,No,Yes,Yes,No,No,No,No,No,Some Impact,Some Impact,No Impact,No Impact,No Impact,No Impact,No Impact,High Impact,High Impact,No Impact,No Impact,No Impact,No Impact,,Computer Science,Yes,Yes,No,No,Yes,Yes,No,No,Yes,Yes,Yes,Yes,Don't recall,Don't recall,Yes,Yes,Yes,No,No,No,No,Business,Man,White/Caucasian,19-20
2022/10/05 8:37:51 AM EST,CMP 128 Computer Science I,No,No,No,Yes,Yes,No,Yes,Yes,No,No,No,No,No,No,No,High Impact,High Impact,High Impact,High Impact,High Impact,High Impact,High Impact,High Impact,High Impact,High Impact,No Impact,No Impact,No Impact,No Impact,High Impact,No Impact,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,High Impact,Computer Science,Yes,Yes,No,Yes,No,Yes,No,No,No,No,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,First Choice,Man,Hispanic or Latino,19-20
2022/10/05 8:38:11 AM EST,CMP 128 Computer Science I,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,Yes,Don't recall,High Impact,High Impact,High Impact,High Impact,High Impact,High Impact,High Impact,High Impact,,High Impact,Some Impact,,,,High Impact,,Yes,Yes,No,No,No,No,No,No,No,Yes,No,No,Yes,No,No,No,No,High Impact,,,,,,High Impact,,No Impact,Some Impact,,Some Impact,,,Computer Science,Yes,Yes,No,Yes,No,Yes,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Don't recall,No,No,Don't recall,No,First Choice,Woman,Hispanic or Latino,19-20
2022/10/05 8:38:11 AM EST,CMP 128 Computer Science I,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,High Impact,High Impact,High Impact,No Impact,High Impact,High Impact,High Impact,High Impact,High Impact,No Impact,High Impact,High Impact,No Impact,High Impact,High Impact,High Impact,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,High Impact,High Impact,High Impact,High Impact,High Impact,High Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,Computer Science,Yes,Yes,Yes,Yes,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,First Choice,Man,Asian,18 and younger
2022/10/05 8:38:31 AM EST,CMP 128 Computer Science I,No,No,No,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,No,Yes,High Impact,High Impact,High Impact,High Impact,High Impact,High Impact,High Impact,High Impact,No Impact,No Impact,High Impact,High Impact,No Impact,High Impact,High Impact,High Impact,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No Impact,No Impact,High Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,Some Impact,No Impact,No Impact,No Impact,Some Impact,CIS Game Development Option,Yes,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,No,Yes,First Choice,Woman,Hispanic or Latino;White/Caucasian,19-20
2022/10/05 8:38:44 AM EST,CMP 128 Computer Science I,Yes,Yes,No,Yes,No,Yes,No,Yes,No,No,No,No,No,No,Don't recall,High Impact,High Impact,High Impact,Some Impact,Some Impact,Some Impact,High Impact,Some Impact,No Impact,High Impact,No Impact,,,No Impact,High Impact,,No,No,Yes,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No Impact,No Impact,Some Impact,No Impact,No Impact,No Impact,No Impact,High Impact,No Impact,No Impact,No Impact,No Impact,No Impact,High Impact,"Technical Studies, Applied Associate of Science",No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,Engineering,Man,White/Caucasian,19-20
2022/10/05 8:38:52 AM EST,CMP 128 Computer Science I,No,No,No,Yes,No,No,Yes,Yes,No,No,No,No,No,No,No,High Impact,High Impact,High Impact,High Impact,No Impact,Some Impact,Some Impact,Some Impact,High Impact,High Impact,High Impact,High Impact,No Impact,No Impact,High Impact,No Impact,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No Impact,No Impact,Some Impact,Some Impact,No Impact,No Impact,No Impact,High Impact,High Impact,Some Impact,No Impact,Some Impact,Some Impact,No Impact,Computer Science,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,No,No,No,No,No,No,No,No,Yes,Radiography,Man,Hispanic or Latino,19-20
2022/10/05 8:39:16 AM EST,CMP 128 Computer Science I,Yes,No,No,Yes,No,No,Yes,Yes,No,No,No,No,No,No,No,Some Impact,High Impact,No Impact,No Impact,Some Impact,No Impact,Some Impact,No Impact,No Impact,Some Impact,No Impact,No Impact,No Impact,No Impact,Some Impact,No Impact,No,No,No,Yes,No,No,No,No,No,No,No,Yes,No,No,No,No,No,High Impact,Some Impact,No Impact,No Impact,No Impact,Some Impact,No Impact,High Impact,High Impact,No Impact,No Impact,No Impact,No Impact,No Impact,Computer Science,Yes,Yes,No,Yes,Yes,Yes,No,No,Yes,Yes,Yes,Yes,No,No,Yes,No,Yes,No,No,No,No,First Choice,Man,White/Caucasian,18 and younger
2022/10/05 8:39:32 AM EST,CMP 128 Computer Science I,No,No,No,No,No,No,Yes,Yes,No,No,Yes,No,No,No,Yes,High Impact,High Impact,No Impact,No Impact,No Impact,No Impact,Some Impact,Some Impact,No Impact,High Impact,No Impact,Some Impact,No Impact,No Impact,High Impact,High Impact,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,CIS Game Development Option,No,Yes,No,Yes,No,Yes,No,No,No,No,No,Yes,No,No,No,Yes,No,No,No,No,No,History,Man,Hispanic or Latino;White/Caucasian,21-24
2022/10/05 8:39:59 AM EST,CMP 128 Computer Science I,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No Impact,No Impact,High Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,High Impact,No Impact,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,High Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,Some Impact,No Impact,No Impact,No Impact,No Impact,No Impact,Computer Science,Yes,Yes,No,Yes,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,First Choice,Man,Choose not to reply,19-20
2022/10/05 8:40:24 AM EST,CMP 128 Computer Science I,No,No,No,No,No,No,Yes,Yes,No,No,No,No,No,No,No,High Impact,High Impact,High Impact,No Impact,Some Impact,Some Impact,High Impact,Some Impact,Some Impact,Some Impact,Some Impact,Some Impact,No Impact,No Impact,High Impact,No Impact,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,High Impact,Computer Science,Yes,Yes,No,Yes,No,Yes,No,No,Yes,No,No,Yes,No,No,No,No,Yes,No,No,No,No,Business,Man,Hispanic or Latino,21-24
2022/10/05 8:40:28 AM EST,CMP 128 Computer Science I,No,No,Yes,Yes,Yes,No,Yes,Yes,No,No,No,No,No,No,No,High Impact,High Impact,Some Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,Some Impact,No Impact,No Impact,High Impact,High Impact,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,High Impact,No Impact,Some Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,Some Impact,No Impact,Some Impact,No Impact,No Impact,Computer Science,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,First Choice,Man,White/Caucasian,19-20
2022/10/05 8:43:17 AM EST,CMP 128 Computer Science I,Yes,No,No,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,High Impact,Some Impact,Some Impact,No Impact,No Impact,No Impact,Some Impact,High Impact,High Impact,High Impact,Some Impact,,,,High Impact,,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,High Impact,High Impact,Some Impact,,,No Impact,,Computer Science,Yes,Yes,No,Yes,Yes,Yes,No,No,No,No,Yes,No,Don't recall,Don't recall,Yes,No,No,No,No,No,No,Business,Man,White/Caucasian,19-20
2022/10/05 8:45:25 AM EST,CMP 128 Computer Science I,Yes,No,No,Yes,No,No,Yes,Yes,No,No,No,No,No,Yes,Don't recall,High Impact,High Impact,High Impact,High Impact,Some Impact,Some Impact,No Impact,High Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,Not Sure,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,Some Impact,CIS Game Development Option,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,Yes,Yes,Yes,No,No,No,No,First Choice,Man,Hispanic or Latino;White/Caucasian,18 and younger
2022/10/05 8:46:09 AM EST,CMP 128 Computer Science I,No,Yes,No,Yes,No,No,Yes,No,No,No,No,No,No,No,No,High Impact,High Impact,Some Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,Some Impact,No Impact,No Impact,Some Impact,No Impact,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,High Impact,,,,,High Impact,,Some Impact,,No Impact,,No Impact,,,CIS Game Development Option,Yes,Yes,No,Yes,No,Yes,No,No,Yes,No,No,Yes,No,No,No,No,No,No,No,No,No,First Choice,Man,White/Caucasian,21-24
2022/10/05 8:46:40 AM EST,CMP 128 Computer Science I,No,No,No,Yes,No,Yes,Don't recall,Don't recall,No,No,No,No,No,No,No,Some Impact,Some Impact,Some Impact,No Impact,Some Impact,Some Impact,No Impact,Some Impact,Some Impact,Some Impact,Some Impact,Some Impact,,,Some Impact,Some Impact,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,,,,,,,,Some Impact,,,,,Some Impact,Computer Science,Yes,Yes,No,Yes,Yes,Yes,No,No,Yes,No,No,Yes,No,No,No,Yes,No,No,No,No,No,First Choice,Man,Multi-Racial,21-24
2022/10/05 9:12:02 AM EST,CMP 128 Computer Science I,No,No,No,Yes,No,No,No,Yes,No,No,No,Yes,No,No,Yes,High Impact,High Impact,Some Impact,High Impact,Some Impact,No Impact,Some Impact,High Impact,Some Impact,No Impact,Some Impact,No Impact,No Impact,No Impact,High Impact,No Impact,Yes,No,No,Yes,No,No,No,No,No,Yes,No,Yes,No,No,No,No,Not Sure,Some Impact,No Impact,No Impact,No Impact,Some Impact,No Impact,No Impact,High Impact,Some Impact,High Impact,No Impact,No Impact,No Impact,High Impact,CIS Game Development Option,Yes,Yes,No,No,No,No,No,No,Yes,No,Yes,Yes,Yes,Yes,Yes,No,Yes,No,No,No,Yes,LIberal Arts,Man,White/Caucasian,18 and younger
2022/10/05 10:10:51 AM EST,CMP 128 Computer Science I,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,High Impact,High Impact,Some Impact,Some Impact,Some Impact,Some Impact,Some Impact,Some Impact,Some Impact,Some Impact,Some Impact,Some Impact,Some Impact,Some Impact,Some Impact,High Impact,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,High Impact,No Impact,No Impact,No Impact,No Impact,High Impact,No Impact,No Impact,Information Technology,Yes,Yes,No,No,No,No,No,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No,First Choice,Prefer not to say,White/Caucasian,19-20
2022/10/05 11:40:26 AM EST,CMP 128 Computer Science I,Don't recall,Don't recall,Don't recall,Yes,Don't recall,Yes,Don't recall,Don't recall,Don't recall,Don't recall,Don't recall,Don't recall,Don't recall,Don't recall,Don't recall,High Impact,High Impact,No Impact,No Impact,High Impact,No Impact,No Impact,Some Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,,,,,,,,,,,,,,,Computer Science,Yes,Yes,No,No,No,Yes,No,No,No,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,First Choice,Man,Hispanic or Latino,18 and younger
2022/10/05 11:41:39 AM EST,CMP 128 Computer Science I,Don't recall,Don't recall,Yes,Yes,No,No,Yes,Yes,No,No,No,No,No,No,No,Some Impact,Some Impact,High Impact,Some Impact,Some Impact,,,No Impact,Some Impact,High Impact,Some Impact,Some Impact,No Impact,,High Impact,High Impact,No,No,Yes,No,No,No,Yes,Yes,No,Yes,No,No,No,No,No,No,No,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,High Impact,No Impact,No Impact,No Impact,No Impact,No Impact,Some Impact,No Impact,Challenger Program,No,No,No,No,No,No,No,No,No,No,No,No,Yes,Yes,Yes,Don't recall,Don't recall,No,No,No,No,not majoring,Man,White/Caucasian,18 and younger
2022/10/05 11:48:37 AM EST,CMP 128 Computer Science I,No,No,No,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,High Impact,Some Impact,Some Impact,Some Impact,High Impact,No Impact,High Impact,No Impact,No Impact,Some Impact,No Impact,Some Impact,No Impact,No Impact,High Impact,No Impact,No,No,No,Not Sure,No,No,No,No,No,Yes,No,Yes,No,No,No,No,No,High Impact,No Impact,No Impact,No Impact,No Impact,High Impact,No Impact,High Impact,High Impact,Some Impact,No Impact,High Impact,No Impact,No Impact,Computer Science,Yes,Yes,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,First Choice,I do not identify,Hispanic or Latino;American Indian/Native American/Alaska Native;Asian;Black/African American;Native Hawaiian/Other Pacific Islander;White/Caucasian,18 and younger
2022/10/05 6:36:24 PM EST,CMP 128 Computer Science I,No,No,No,Yes,No,Don't recall,Yes,Yes,No,No,No,No,No,No,Yes,Some Impact,High Impact,,,,,Some Impact,,,,,,,,High Impact,High Impact,No,No,No,Yes,No,No,No,Yes,No,No,No,No,No,No,No,No,No,,,High Impact,,,,,Some Impact,Some Impact,,,,,,Computer Science,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,Don't recall,No,Don't recall,First Choice,Man,Asian,21-24
2022/10/05 11:05:46 PM EST,CMP 128 Computer Science I,Yes,Yes,No,Yes,Yes,No,Yes,Yes,No,No,No,No,No,No,No,No Impact,No Impact,Some Impact,No Impact,Some Impact,Some Impact,No Impact,No Impact,Some Impact,No Impact,Some Impact,Some Impact,Some Impact,Some Impact,Some Impact,Some Impact,No,No,Yes,Yes,No,Yes,No,No,No,No,No,No,No,No,No,No,No,Some Impact,Some Impact,Some Impact,Some Impact,Some Impact,Some Impact,Some Impact,No Impact,No Impact,No Impact,Some Impact,No Impact,Some Impact,Some Impact,Computer Science,Yes,No,No,Yes,No,Yes,No,Yes,No,No,Yes,No,Yes,No,Yes,No,Yes,No,No,No,No,Engineering,Man,White/Caucasian,21-24
2022/10/06 10:11:16 AM EST,CMP 239 Internet & Web Page Design,Yes,Don't recall,Don't recall,Yes,Yes,Yes,Yes,Yes,Don't recall,Don't recall,Don't recall,Don't recall,Don't recall,Don't recall,Don't recall,High Impact,High Impact,High Impact,High Impact,High Impact,No Impact,High Impact,High Impact,Some Impact,Some Impact,Some Impact,Some Impact,,,High Impact,,Yes,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Some Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,Some Impact,No Impact,Some Impact,No Impact,Some Impact,No Impact,No Impact,Digital Media Technology,No,Yes,No,No,No,No,No,No,No,No,Yes,Yes,Yes,Yes,No,Yes,No,No,No,No,No,LIberal Arts,Man,Hispanic or Latino,19-20
2022/10/06 10:12:05 AM EST,CMP 239 Internet & Web Page Design,Yes,Yes,Don't recall,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,No,High Impact,High Impact,Some Impact,Some Impact,High Impact,Some Impact,Some Impact,High Impact,Some Impact,High Impact,Some Impact,Some Impact,Some Impact,Some Impact,High Impact,Some Impact,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,High Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,Some Impact,Some Impact,No Impact,No Impact,No Impact,Some Impact,No Impact,Computer Science,Yes,Yes,No,Yes,No,Yes,No,No,No,No,Yes,No,Don't recall,Don't recall,Don't recall,Don't recall,Don't recall,Don't recall,Don't recall,Don't recall,Don't recall,First Choice,Man,Hispanic or Latino;White/Caucasian,18 and younger
2022/10/06 10:13:01 AM EST,CMP 239 Internet & Web Page Design,No,Yes,No,No,No,No,No,Yes,No,No,No,No,No,No,No,High Impact,High Impact,Some Impact,Some Impact,Some Impact,Some Impact,High Impact,High Impact,High Impact,High Impact,Some Impact,Some Impact,No Impact,No Impact,High Impact,High Impact,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,High Impact,No Impact,High Impact,Some Impact,No Impact,No Impact,No Impact,High Impact,High Impact,High Impact,No Impact,No Impact,No Impact,No Impact,Information Technology,Yes,No,No,Yes,No,Yes,No,No,Yes,Yes,Yes,Yes,Yes,Don't recall,No,Yes,No,No,No,No,Don't recall,Engineering,Man,Hispanic or Latino,18 and younger
2022/10/06 10:13:32 AM EST,CMP 239 Internet & Web Page Design,No,No,No,Yes,Yes,Yes,No,No,No,No,No,No,No,Yes,No,Some Impact,High Impact,Some Impact,Some Impact,High Impact,Some Impact,Some Impact,Some Impact,Some Impact,Some Impact,Some Impact,Some Impact,High Impact,Some Impact,Some Impact,Some Impact,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,Some Impact,Some Impact,Some Impact,Digital Media Technology,No,No,No,Yes,No,Yes,No,No,Yes,No,No,Yes,No,No,No,No,No,No,No,No,No,First Choice,Man,White/Caucasian,21-24
2022/10/06 10:14:08 AM EST,CMP 239 Internet & Web Page Design,Yes,Yes,Don't recall,Yes,Yes,Don't recall,Yes,Yes,No,No,Yes,Yes,No,Yes,No,High Impact,High Impact,High Impact,Some Impact,Some Impact,No Impact,High Impact,High Impact,High Impact,No Impact,No Impact,No Impact,No Impact,High Impact,Some Impact,No Impact,No,Yes,Yes,No,No,Yes,No,No,No,Yes,No,Yes,No,No,No,No,No,Some Impact,Some Impact,No Impact,No Impact,No Impact,No Impact,No Impact,Some Impact,High Impact,No Impact,No Impact,No Impact,No Impact,No Impact,Information Technology,Yes,Yes,No,No,Yes,Yes,No,No,Yes,Yes,Yes,No,No,No,Yes,Yes,No,No,No,No,No,Criminal Justice ,Woman,Hispanic or Latino,19-20
2022/10/06 10:14:36 AM EST,CMP 239 Internet & Web Page Design,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,High Impact,No Impact,High Impact,No Impact,No Impact,No Impact,No Impact,High Impact,No Impact,No Impact,Some Impact,No Impact,No Impact,Some Impact,Some Impact,No Impact,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,High Impact,Some Impact,No Impact,No Impact,No Impact,No Impact,No Impact,Web Development Certificate of Achievement,Yes,No,No,Yes,Yes,Yes,No,No,No,No,Yes,Yes,No,No,Yes,No,No,No,No,No,No,I wanted to do computer science but changed to certificate for financial reasons.,Woman,Hispanic or Latino;Black/African American,18 and younger
2022/10/06 10:15:07 AM EST,CMP 239 Internet & Web Page Design,No,No,No,No,No,No,Don't recall,Don't recall,No,No,No,No,No,Don't recall,Yes,High Impact,High Impact,High Impact,Some Impact,,,Some Impact,No Impact,No Impact,High Impact,No Impact,,Some Impact,,,,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,High Impact,,,,,,,High Impact,High Impact,Some Impact,,,,,Information Technology,Yes,No,No,No,No,No,No,No,Yes,Yes,No,No,Don't recall,Don't recall,Yes,Don't recall,Don't recall,No,No,No,Don't recall,used to be comp sci then switched to IT,Man,White/Caucasian,21-24
2022/10/06 10:16:04 AM EST,CMP 239 Internet & Web Page Design,Yes,No,No,Yes,Yes,Yes,Yes,Yes,No,No,No,Yes,No,No,Don't recall,High Impact,High Impact,High Impact,High Impact,High Impact,,High Impact,,,High Impact,,High Impact,,,High Impact,,Yes,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Yes,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Some Impact,No Impact,Some Impact,No Impact,No Impact,No Impact,No Impact,High Impact,High Impact,High Impact,No Impact,High Impact,No Impact,,Digital Media Technology,Yes,Yes,No,No,No,Yes,No,No,Yes,No,No,Yes,Yes,Yes,No,No,Yes,No,No,No,No,Game Development,Woman,White/Caucasian,19-20
2022/10/06 10:17:41 AM EST,CMP 239 Internet & Web Page Design,Yes,Yes,No,Yes,Yes,No,Yes,Yes,No,No,No,No,No,No,No,High Impact,High Impact,High Impact,High Impact,High Impact,Some Impact,High Impact,High Impact,High Impact,High Impact,No Impact,High Impact,No Impact,No Impact,High Impact,High Impact,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,High Impact,High Impact,High Impact,No Impact,No Impact,High Impact,High Impact,High Impact,High Impact,No Impact,No Impact,Some Impact,No Impact,No Impact,Information Technology,Yes,Yes,No,Yes,No,Yes,No,No,No,Yes,Yes,Yes,No,No,Yes,Yes,Yes,No,No,No,No,Engineering,Man,Asian,19-20
2022/10/06 10:19:04 AM EST,CMP 239 Internet & Web Page Design,Yes,No,Yes,Yes,Yes,No,Yes,No,No,No,No,No,No,No,No,Some Impact,High Impact,Some Impact,Some Impact,Some Impact,Some Impact,Some Impact,Some Impact,Some Impact,No Impact,No Impact,No Impact,No Impact,No Impact,High Impact,No Impact,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,High Impact,High Impact,No Impact,No Impact,High Impact,High Impact,No Impact,Information Technology,Yes,Yes,No,Yes,No,No,No,No,No,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,First Choice,Man,Asian,21-24
2022/10/06 10:19:59 AM EST,CMP 239 Internet & Web Page Design,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,High Impact,High Impact,High Impact,High Impact,High Impact,,Some Impact,High Impact,High Impact,High Impact,Some Impact,No Impact,No Impact,No Impact,High Impact,No Impact,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No Impact,No Impact,Some Impact,No Impact,No Impact,No Impact,No Impact,High Impact,High Impact,No Impact,No Impact,High Impact,No Impact,No Impact,Computer Science,Yes,Yes,No,No,No,No,No,No,No,No,Yes,No,No,No,Yes,No,No,No,No,No,Yes,Engineering,Man,Asian,19-20
